taxonomy,mean,cor_pearson,p_pearson,taxon_l,tag,cor_spearman,p_spearman
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Catenisphaera,0.00213472226504737,0.906620877121473,0.0000000000000112426226805758,Genus,isoCon,0.511382466698219,0.00121749008125786
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae UCG-006,0.00548977178963429,0.33998575961696,0.0395083038083682,Genus,isoCon,0.455618546494141,0.00459998549254675
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella,0.11788019998594,0.930631923946326,0.0000000000000000752079359769769,Genus,isoCon,0.720032536826886,0.000000507462647515489
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium,0.0912593019643447,0.631560130321343,0.0000276767556642461,Genus,isoCon,0.567804646752015,0.000314324251337552
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter,0.0156832529213823,0.729203165692298,0.000000307405439474205,Genus,isoCon,0.539689828921033,0.000566297687958593
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus,21.2577930380353,0.593812694805757,0.000106918113440844,Genus,isoCon,0.639165481270744,0.000031599798054571
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus,1.4740062220211,0.976801717750564,0.000000000000000000000000514359686718767,Genus,isoCon,0.77827841884721,0.0000000142875360466569
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus,4.03259022754788,0.613943149919727,0.000053141114696774,Genus,isoCon,0.661213845424372,0.000014021595235337
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,0.14310126396617,0.894846539180034,0.0000000000000815902251085077,Genus,isoCon,0.626984349748487,0.0000329132673861437
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group,0.995581071099328,0.411573951741678,0.0113782770956808,Genus,isoCon,0.552488406209195,0.00039167011604368
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1,6.17212782321363,0.795439229355107,0.00000000404573565754325,Genus,isoCon,0.796040544341887,0.00000000386248278106405
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] gauvreauii group,0.045743442043946,0.202061020540035,0.230402509226923,Genus,isoCon,0.0868946714821449,0.609079943357965
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] torques group,0.546531618422308,0.469105495476813,0.00340241441907106,Genus,isoCon,0.327406353722143,0.0484496862568353
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter,1.47706821739981,0.369769818665026,0.0242889666397561,Genus,isoCon,0.513425405442251,0.00115458677041503
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia,1.50610048139385,0.810714841925428,0.00000000118555604897869,Genus,isoCon,0.567567567567568,0.00031647970891688
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus,1.79019218534199,0.126825234501372,0.454461349336344,Genus,isoCon,0.243717401612138,0.145742798323731
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea,0.411502595079353,0.652421734328606,0.0000121101686785663,Genus,isoCon,0.433143669985775,0.00788838487738752
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Frisingicoccus,0.270596287794805,0.6616662760761,0.00000822665353290541,Genus,isoCon,0.3605590295103,0.0283613827500121
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group,0.231825403300834,0.450989041265288,0.00508775058885783,Genus,isoCon,0.217770209119655,0.195394817747732
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium,0.0947547868543235,-0.120909202303611,0.475944272167287,Genus,isoCon,-0.00199560329090176,0.990647297914104
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia,1.55999677706237,0.635843186958743,0.0000234732105682151,Genus,isoCon,0.412991939307729,0.0116202591593902
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-008,0.10228474197951,-0.193489383873812,0.251200731326038,Genus,isoCon,-0.257169921973678,0.12439442059054
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214 group,0.876072554396566,0.656769174497552,0.0000101131915971905,Genus,isoCon,0.703176861071598,0.00000274747673217516
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillospira,0.0189671583905707,0.190134293630087,0.259672241852974,Genus,isoCon,0.310620432249322,0.061322279298228
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002,0.83234647243536,0.725366482650582,0.000000380044094499274,Genus,isoCon,0.810810810810811,0.000000112501456826101
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005,1.81555294843097,0.657798490430779,0.00000968669480196844,Genus,isoCon,0.600758653390232,0.000115736120366001
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea,0.0858973368435544,0.309221599879211,0.0625611203169968,Genus,isoCon,0.371958045771892,0.0233963391090674
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium,1.07460207901604,0.719151310774019,0.000000531956289997634,Genus,isoCon,0.804172593646278,0.000000138250661466493
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus,0.745297577928803,0.168921307326803,0.317578028603669,Genus,isoCon,0.329212101410112,0.0466307291391686
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum,0.794072128586971,0.668754507357573,0.0000060606590350426,Genus,isoCon,0.703176861071598,0.00000274747673217516
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group,0.12809578244474,0.644954547069237,0.0000163954800449034,Genus,isoCon,0.625689581350542,0.0000345500532282262
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera,0.399366429984605,0.922608873701486,0.000000000000000478568551846899,Genus,isoCon,0.546049891617022,0.000472361259570193
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus Saccharimonas,0.00662195239048967,0.216864420580879,0.197305668079171,Genus,isoCon,0.715924230236886,0.000000631243017328733
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella,0.025007755303981,0.667021458490126,0.00000653567701952699,Genus,isoCon,0.316974869606448,0.0564086217674893
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;Succinivibrio,0.111749123941992,0.901626576485566,0.0000000000000268638279405723,Genus,isoCon,0.727314322500567,0.000000341394111313804
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta,0.0741930455017948,0.538531703208993,0.000585088154751801,Genus,isoCon,0.587245139876719,0.000176468015501868
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema,0.135172791350086,0.31218714854096,0.0599579032996795,Genus,isoCon,0.797937290240542,0.00000000333371087197103
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Lactobacillus salivarius,1.34452875811623,0.981004894955235,0.0000000000000000000000000160843015916132,Species,isoCon,0.751482117406097,0.0000000832920156037196
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus mucosae,0.469412581580633,0.915582564077427,0.00000000000000206870115572131,Species,isoCon,0.680654338549075,0.00000662549804956252
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus reuteri,2.034864331667,0.63314081977053,0.0000260517673724534,Species,isoCon,0.809151256519678,0.000000118690223417908
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;Megasphaera elsdenii,0.2618830542607,0.914470735594741,0.0000000000000025776553372231,Species,isoCon,0.53635526415822,0.000621907021186161
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0.0983323221793749,0.87206753828818,0.00000000000209131131587168,Genus,Emu,0.79990561911377,0.00000000285667680216757
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella,1.49950867555161,0.847713521959408,0.0000000000360369481387952,Genus,Emu,0.769559032716927,0.000000336039598894259
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,7.39859866616363,0.438088765097005,0.00668955735483573,Genus,Emu,0.428876244665718,0.00857793970288038
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7,1.27684894744831,0.177252147130718,0.293940843959561,Genus,Emu,0.456485666142864,0.00451327532080439
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9,5.05719746670362,0.751630165923017,0.0000000825351111795959,Genus,Emu,0.806780464675201,0.000000127814504379137
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group,0.17106700257527,0.457780823313204,0.0043863990364424,Genus,Emu,0.370554765291607,0.0245926422249721
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-001,0.119774162739396,0.561107042680475,0.000302973841973171,Genus,Emu,0.496079808658044,0.00179301389613618
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-003,0.318596660575145,0.697236546771002,0.00000162765060061088,Genus,Emu,0.711237553342816,0.00000201995384669933
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group,0.765968407674196,0.82445542745775,0.000000000356348451460616,Genus,Emu,0.833096254148886,0.0000000436819350928609
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides,0.122717385435232,0.750908857415805,0.0000000862837582033238,Genus,Emu,0.748221906116643,0.000000586663413262889
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,0.0511362595683693,0.767924525592822,0.0000000290254972439601,Genus,Emu,0.682489969847594,0.00000327367971428455
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004,0.0300865362014671,0.791557570003375,0.00000000543712176149973,Genus,Emu,0.614033893912813,0.0000529681524467379
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Catenisphaera,0.00213472226504737,0.481707771569298,0.00253858735829586,Genus,Emu,0.212838537454341,0.205956865071079
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella,0.11788019998594,0.950263192018658,0.000000000000000000260737150794824,Genus,Emu,0.748458985301091,0.000000582728519819656
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium,0.0912593019643447,0.769564327669448,0.0000000260067201795774,Genus,Emu,0.699780689985132,0.00000143676061083836
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter,0.0156832529213823,0.925698426909405,0.000000000000000240522258857428,Genus,Emu,0.744362101470856,0.000000128261884403708
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus,21.2577930380353,0.593115387476385,0.000109447901195553,Genus,Emu,0.620436225699384,0.0000606443800926897
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus,1.4740062220211,0.988435281961502,0.00000000000000000000000000000288665026404922,Genus,Emu,0.82226140690179,0.000000000434711025184418
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus,4.03259022754788,0.647541570323404,0.0000147754569748589,Genus,Emu,0.77027027027027,0.000000330241361022242
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,0.14310126396617,0.828305344803493,0.000000000249739783693505,Genus,Emu,0.507071977597561,0.00136022347839376
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group,0.995581071099328,0.499706539140063,0.00163846927282516,Genus,Emu,0.790890899370615,0.00000000571670782566873
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1,6.17212782321363,0.859682745268917,0.00000000000950681110488945,Genus,Emu,0.819108582266477,0.0000000838720232999796
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ruminantium group,0.0926074408701018,0.724208231912479,0.000000404898090199905,Genus,Emu,0.765415369718114,0.0000000342781007267804
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] gauvreauii group,0.045743442043946,0.603347622109661,0.0000772310815689297,Genus,Emu,0.0480518917605459,0.777622017566323
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] torques group,0.546531618422308,0.331963883462336,0.0447201598682091,Genus,Emu,0.288999525841631,0.0830173327668797
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter,1.47706821739981,0.740459821873587,0.00000016154530619712,Genus,Emu,0.684921763869132,0.00000560602554031261
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia,1.50610048139385,0.836459520100589,0.000000000114174082497647,Genus,Emu,0.660265528686581,0.0000145337777959646
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus,1.79019218534199,0.000221254259743045,0.998963035411774,Genus,Emu,0.137031768610716,0.417211690283396
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea,0.411502595079353,0.832207624294282,0.000000000172612669000289,Genus,Emu,0.805832147937411,0.000000131560085070957
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter,1.09111811847646,0.373125670776652,0.0229312882454769,Genus,Emu,0.372031328731526,0.023366922998464
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium,0.620714842809838,0.256031963559992,0.126127903893678,Genus,Emu,0.293741109530583,0.0779216747441262
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae FCS020 group,0.00424039878243301,0.245830352447279,0.14247997762462,Genus,Emu,0.163243934636363,0.334349885621897
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae ND3007 group,0.368801997823369,0.459945115182024,0.00418127198488716,Genus,Emu,0.445085390477005,0.00577410245019433
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group,0.231825403300834,0.680816922257234,0.00000353487562836081,Genus,Emu,0.571970611291734,0.000216979909557501
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-004,0.102111615688025,0.201677227427377,0.231307899652352,Genus,Emu,0.124466571834993,0.461511931879327
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae XPB1014 group,0.0731297098665229,0.495203148909498,0.00183223883296433,Genus,Emu,0.525041575422264,0.000848527656769769
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Marvinbryantia,0.204502626335346,0.804652654742781,0.00000000195448513392696,Genus,Emu,0.461702645184497,0.00402086887878171
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium,0.0947547868543235,0.374858730419165,0.0222552044476491,Genus,Emu,0.477590717720378,0.00279685768246201
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia,1.55999677706237,0.761190885509209,0.00000004514977516114,Genus,Emu,0.697486960644855,0.00000342667092237028
Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus,0.119571998790815,0.774613856980555,0.0000000184393568493113,Genus,Emu,0.767224281229099,0.0000000304108818471313
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus,0.0531352147890446,0.665275462246695,0.00000704842053740018,Genus,Emu,0.409612166638883,0.0118153146456354
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-008,0.10228474197951,0.328663789352511,0.0470191589871738,Genus,Emu,0.247273589378853,0.139815728477556
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009,0.0939124561231573,0.883505780898662,0.000000000000446273191559987,Genus,Emu,0.808774295750556,0.00000000139396770556114
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter,0.13459360746729,0.611719023058793,0.0000575435192655563,Genus,Emu,0.619511473556955,0.000043424342062668
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214 group,0.876072554396566,0.743376137301302,0.0000001360133413501,Genus,Emu,0.820293978188715,0.0000000800838420389594
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter,0.268036227127402,0.754067061587676,0.0000000709551751193955,Genus,Emu,0.591073440668451,0.000117169316736943
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillospira,0.0189671583905707,0.159121672810633,0.346863329896816,Genus,Emu,0.306138709909548,0.0653612726253025
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002,0.83234647243536,0.788120010425299,0.00000000702791818293727,Genus,Emu,0.817211948790896,0.0000000900865935839075
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-003,0.0174616954142121,0.582898808987359,0.000153239170329932,Genus,Emu,0.547111993348391,0.000458106980928305
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005,1.81555294843097,0.745833771162362,0.00000011744805777522,Genus,Emu,0.661213845424372,0.000014021595235337
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group,0.104466889490761,0.491651137268241,0.00199898829765523,Genus,Emu,0.573134090665882,0.000209213848309086
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea,0.0858973368435544,0.534542681697712,0.000654127879703367,Genus,Emu,0.643723263264452,0.0000172219365998465
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium,1.07460207901604,0.829888243116281,0.000000000215230919308386,Genus,Emu,0.872688477951636,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis,0.0615022386286587,0.759078818326618,0.000000051708319931697,Genus,Emu,0.78163932616262,0.0000000112590980446534
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus,0.161729549884136,0.400830015937115,0.0139503610481022,Genus,Emu,0.320792970802012,0.0528871592595965
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus,0.745297577928803,0.70689938662676,0.00000100645892123621,Genus,Emu,0.660502607871029,0.0000144041074391881
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum,0.794072128586971,0.658482051316877,0.00000941259876344627,Genus,Emu,0.727833096254149,0.00000111045748902128
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus,0.0138458975480951,0.784908696087945,0.0000000088944747438592,Genus,Emu,0.731135559430635,0.000000275884417679196
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group,0.12809578244474,0.833963857455137,0.000000000145726474647253,Genus,Emu,0.820651553370584,0.00000000050210914138194
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group,0.331781183333722,0.770073325259737,0.0000000251305631541649,Genus,Emu,0.826490019511617,0.000000000295633711785868
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia,0.0413021770142453,0.401054136144367,0.0138920807141385,Genus,Emu,0.537835427718089,0.000596650284611476
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium,0.271493839192748,0.786044169498652,0.00000000818746010450909,Genus,Emu,0.780938833570412,0.000000254804340926863
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio,0.960991799919399,0.833654777166771,0.000000000150155526181724,Genus,Emu,0.729492650545282,0.00000104965065732346
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella,0.342672695627047,0.989646331976723,0.000000000000000000000000000000420537672758415,Genus,Emu,0.865149506447984,0.00000000000496315806871765
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas,0.0333994446979478,0.30042104334874,0.0708153583659045,Genus,Emu,0.445211671329895,0.00575862561291958
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister,0.0640835501972541,0.845257348055647,0.0000000000467100183969018,Genus,Emu,0.568464219721172,0.000241973368285708
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera,0.399366429984605,0.935134378360737,0.0000000000000000240968649287083,Genus,Emu,0.813939899557081,0.000000000902084603762789
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella,0.025007755303981,0.744730662420086,0.000000125470632050876,Genus,Emu,0.52076599256052,0.000951595261719003
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta,0.0741930455017948,0.664012733825391,0.00000744185622727391,Genus,Emu,0.651792531182912,0.0000124272377410225
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema,0.135172791350086,0.470369371799372,0.00330555464294686,Genus,Emu,0.815386626891651,0.000000000796650186227361
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus delbrueckii,0.0589269191422576,0.947691962170029,0.000000000000000000617116834739209,Species,Emu,0.203951177334309,0.225978687465025
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;Megasphaera elsdenii,0.2618830542607,0.910567901396878,0.00000000000000545233128015412,Species,Emu,0.784537727103551,0.00000000913746770857702
